,address,bookmarks,categories,district,link,location,price_range,title
1162,太子荔枝角道104號地舖,6.8K,"['日本菜', '壽司/刺身']",Prince Edward,https://www.openrice.com/zh/hongkong/r-%E4%BD%90%E7%A6%BE%E7%94%BA%E5%B1%85%E9%A3%9F%E5%B1%8B-%E5%A4%AA%E5%AD%90-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E5%A3%BD%E5%8F%B8-%E5%88%BA%E8%BA%AB-r676950,Kowloon,$51-100,佐禾町居食屋 Sagatown Jpfood
1163,太子洗衣街223號1樓,6.8K,"['西式', '咖啡店']",Prince Edward,https://www.openrice.com/zh/hongkong/r-%E5%A5%BD%E9%9B%AA%E7%89%87%E7%89%87-%E5%A4%AA%E5%AD%90-%E8%A5%BF%E5%BC%8F-r18572,Kowloon,$51-100,好雪片片 House of Moments
1164,太子西洋菜南街218-220號1樓,6.6K,"['港式', '扒房']",Prince Edward,https://www.openrice.com/zh/hongkong/r-%E5%A4%A7%E8%88%88%E9%A4%90%E5%BB%B3-%E7%AC%AC%E5%B0%BE%E7%89%9B%E6%89%92-%E5%A4%AA%E5%AD%90-%E6%B8%AF%E5%BC%8F-r15173,Kowloon,$51-100,大興餐廳 (第尾牛扒) The Prime Steak Restaurant
1165,太子花園街232-242號禮賢大廈地下F舖,5.6K,"['西式', 'All Day Breakfast']",Prince Edward,https://www.openrice.com/zh/hongkong/r-cafe-prince-royal-%E5%A4%AA%E5%AD%90-%E8%A5%BF%E5%BC%8F-%E6%B2%99%E5%BE%8B-r521665,Kowloon,$51-100,Cafe Prince Royal
1166,太子花園街239號地舖,5.3K,"['港式', '點心']",Prince Edward,https://www.openrice.com/zh/hongkong/r-%E5%BE%90%E8%A8%98%E5%BB%9A%E6%88%BF%E9%BB%9E%E5%BF%83-%E5%A4%AA%E5%AD%90-%E6%B8%AF%E5%BC%8F-%E9%BB%9E%E5%BF%83-r691608,Kowloon,$51-100,徐記廚房點心 Tsui Kee Dim Sum
1167,太子砵蘭街412號地舖,1.9K,"['西式', '甜品/糖水']",Prince Edward,https://www.openrice.com/zh/hongkong/r-owens-%E5%A4%AA%E5%AD%90-%E8%A5%BF%E5%BC%8F-all-day-breakfast-r765626,Kowloon,$101-200,Owens
1168,太子白楊街15-19號萬安大樓地下及1樓,55.7K,"['西式', '酒']",Prince Edward,https://www.openrice.com/zh/hongkong/r-%E6%85%A2%E7%85%AE%E5%B7%A5%E6%A5%AD-%E5%A4%AA%E5%AD%90-%E8%A5%BF%E5%BC%8F-%E9%85%92-r523940,Kowloon,$101-200,慢煮工業 The Hangout by Under Vacuum
1169,太子西洋菜北街161號地下A舖,31.5K,"['意大利菜', '甜品/糖水']",Prince Edward,https://www.openrice.com/zh/hongkong/r-hami-harmony-%E5%A4%AA%E5%AD%90-%E6%B3%95%E5%9C%8B%E8%8F%9C-%E6%B2%99%E5%BE%8B-r489028,Kowloon,$101-200,Hami Harmony
1170,太子界限街36號1-2樓,25K,"['泰國菜', '咖啡店']",Prince Edward,https://www.openrice.com/zh/hongkong/r-%E8%8A%B3%E8%8F%AF%E7%B5%95%E4%BB%A3-%E5%A4%AA%E5%AD%90-%E6%B3%B0%E5%9C%8B%E8%8F%9C-r581146,Kowloon,$101-200,芳華絕代 Fong Waa Parlour
1171,太子荔枝角道127-133號地下,23.8K,"['港式', '火鍋']",Prince Edward,https://www.openrice.com/zh/hongkong/r-%E5%B0%8F%E6%BC%81%E6%B8%AF%E6%B5%B7%E9%AE%AE%E8%88%AB-%E9%AE%AE%E8%92%B8-%E9%AE%AE%E5%91%B3%E7%81%AB%E9%8D%8B-%E5%A4%AA%E5%AD%90-%E6%B8%AF%E5%BC%8F-%E7%81%AB%E9%8D%8B-r499140,Kowloon,$201-400,小漁港海鮮舫 鮮蒸‧鮮味火鍋 Seafood Port Restaurant
1172,太子白楊街27-29號嘉安大廈地下1號舖,21.8K,"['西式', '咖啡店']",Prince Edward,https://www.openrice.com/zh/hongkong/r-%E7%89%A7%E7%BE%8A%E5%B0%91%E5%B9%B4%E5%92%96%E5%95%A1%E9%A4%A8-%E5%A4%AA%E5%AD%90-%E8%A5%BF%E5%BC%8F-r115150,Kowloon,$101-200,牧羊少年咖啡館 (白楊街) The Alchemist Café (Poplar Street)
1173,太子花園街207-209號地舖,18.8K,"['粵菜 (廣東)', '火鍋']",Prince Edward,https://www.openrice.com/zh/hongkong/r-%E9%8D%8B%E5%BF%83%E5%85%AB%E9%AE%AE%E8%92%B8%E9%8D%8B-%E5%A4%AA%E5%AD%90-%E6%B8%AF%E5%BC%8F-%E7%81%AB%E9%8D%8B-r533573,Kowloon,$201-400,鍋心八鮮蒸鍋 The Cosmopolitan
1174,太子新填地街625-627號地下,18.1K,"['潮州菜', '粥品']",Prince Edward,https://www.openrice.com/zh/hongkong/r-%E9%99%B5%E7%99%BC%E6%BD%AE%E5%B7%9E%E7%99%BD%E7%B2%A5-%E5%A4%AA%E5%AD%90-%E6%BD%AE%E5%B7%9E%E8%8F%9C-%E7%B2%A5%E5%93%81-r18268,Kowloon,$101-200,陵發潮州白粥 Ling Fat
1175,太子荔枝角道143號康和閣地舖,16.9K,['日本菜'],Prince Edward,https://www.openrice.com/zh/hongkong/r-%E6%82%84%E6%82%84%E9%A3%9F%E5%A0%82-%E5%A4%AA%E5%AD%90-%E6%97%A5%E6%9C%AC%E8%8F%9C-r703009,Kowloon,$101-200,悄悄食堂 Chew Chew
1176,太子彌敦道749號歐亞銀行大廈地庫,16.6K,"['韓國菜', '烤肉']",Prince Edward,https://www.openrice.com/zh/hongkong/r-%E7%82%91%E5%85%AB%E9%9F%93%E7%83%A4-%E5%A4%AA%E5%AD%90-%E9%9F%93%E5%9C%8B%E8%8F%9C-%E9%9F%93%E7%87%92-r179612,Kowloon,$201-400,炑八韓烤 (歐亞銀行大廈) MeokBang Korean BBQ & BAR (European Asian Bank Building)
1177,太子楓樹街5號南楓樓地舖,14.7K,"['日本菜', '西式糕點']",Prince Edward,https://www.openrice.com/zh/hongkong/r-%E6%A5%93%E5%AD%90%E7%8F%88%E7%90%B2-%E5%A4%AA%E5%AD%90-%E8%A5%BF%E5%BC%8F-%E8%A5%BF%E5%BC%8F%E7%B3%95%E9%BB%9E-r701496,Kowloon,$101-200,楓子珈琲 Fonji Cafe
1178,太子太子道西179號地下及一樓,12.9K,"['潮州菜', '湯品']",Prince Edward,https://www.openrice.com/zh/hongkong/r-%E9%99%B3%E5%84%80%E8%88%88%E5%B0%9A%E6%BD%AE%E6%A8%93-%E5%A4%AA%E5%AD%90-%E6%BD%AE%E5%B7%9E%E8%8F%9C-%E6%B9%AF%E5%93%81-r657454,Kowloon,$201-400,陳儀興尚潮樓 Chan Yee Hing Sheung Chiu Lau
1179,太子通菜街228號地下,12.8K,"['西班牙菜', '酒吧']",Prince Edward,https://www.openrice.com/zh/hongkong/r-channel-3-tapas-bar-restaurant-%E5%A4%AA%E5%AD%90-%E8%A5%BF%E7%8F%AD%E7%89%99%E8%8F%9C-r467157,Kowloon,$101-200,Channel 3 Tapas Bar & Restaurant
1180,太子廣東道1237號地舖,11.6K,"['潮州菜', '粉麵/米線']",Prince Edward,https://www.openrice.com/zh/hongkong/r-%E5%A5%BD%E8%94%A1%E9%A4%A8-%E5%A4%AA%E5%AD%90-%E6%BD%AE%E5%B7%9E%E8%8F%9C-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r191249,Kowloon,$201-400,好蔡館 The H Kitchen
1181,太子洗衣街163-163A號鴻德大廈地下B號舖,11.2K,"['西式', '咖啡店']",Prince Edward,https://www.openrice.com/zh/hongkong/r-tuned-coffee-roastery-%E5%A4%AA%E5%AD%90-%E8%A5%BF%E5%BC%8F-r722179,Kowloon,$101-200,Tuned Coffee & Roastery
1182,太子荔枝角道102號金鳳樓地下,10.8K,"['港式', '扒房']",Prince Edward,https://www.openrice.com/zh/hongkong/r-%E9%87%91%E9%B3%B3%E5%A4%A7%E9%A4%90%E5%BB%B3-%E5%A4%AA%E5%AD%90-%E8%A5%BF%E5%BC%8F-r1548,Kowloon,$101-200,金鳳大餐廳 (金鳳樓) Golden Phoenix Restaurant (Kam Fung Building)
1183,美孚美孚新邨吉利徑19號50B7號舖,7.5K,"['港式', '甜品/糖水']",Mei Foo,https://www.openrice.com/zh/hongkong/r-%E8%BB%8A%E8%BC%AA%E9%A4%85%E5%B0%8F%E5%A7%90-%E7%BE%8E%E5%AD%9A-%E6%B8%AF%E5%BC%8F-%E7%94%9C%E5%93%81-%E7%B3%96%E6%B0%B4-r483514,Kowloon,$50以下,車輪餅小姐 Ms. Wheel Pie
1184,美孚百老匯街69-119號美孚新邨地下91A號舖,5.7K,"['西式', 'All Day Breakfast']",Mei Foo,https://www.openrice.com/zh/hongkong/r-phi-coffee-pancake-%E7%BE%8E%E5%AD%9A-%E8%A5%BF%E5%BC%8F-all-day-breakfast-r688087,Kowloon,$51-100,PHI Coffee & Pancake
1185,美孚美孚新邨第二期平台65號舖,5.6K,"['滬菜 (上海)', '拉麵']",Mei Foo,https://www.openrice.com/zh/hongkong/r-%E6%BB%84%E6%B5%AA%E4%BA%AD-%E7%BE%8E%E5%AD%9A-%E6%BB%AC%E8%8F%9C-%E4%B8%8A%E6%B5%B7-%E6%8B%89%E9%BA%B5-r8096,Kowloon,$50以下,滄浪亭 Tsong Long Ting
1186,美孚百老匯街1A號地舖,4.3K,"['多國菜', '漢堡包']",Mei Foo,https://www.openrice.com/zh/hongkong/r-wolf-den-cafe-%E7%BE%8E%E5%AD%9A-%E5%A4%9A%E5%9C%8B%E8%8F%9C-all-day-breakfast-r165646,Kowloon,$51-100,Wolf Den Cafe
1187,美孚美孚新邨百老匯街65號地舖,4K,"['港式', '麵包店']",Mei Foo,https://www.openrice.com/zh/hongkong/r-%E5%A4%9A%E5%A4%9A%E9%A4%85%E5%BA%97-%E7%BE%8E%E5%AD%9A-%E6%B8%AF%E5%BC%8F-%E9%BA%B5%E5%8C%85%E5%BA%97-r11178,Kowloon,$50以下,多多餅店 Door Door Bakery
1188,美孚美孚新邨第5期蘭秀道1-24號地下N2號舖,3.4K,"['日本菜', '壽司/刺身']",Mei Foo,https://www.openrice.com/zh/hongkong/r-%E8%B3%80%E5%96%9C-%E7%BE%8E%E5%AD%9A-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E7%83%8F%E5%86%AC-r464741,Kowloon,$101-200,賀喜 (美孚新邨) Gaki Japanese Restaurant (Mei Foo Sun Chuen)
1189,美孚寶輪街1號曼克頓山商場(曼坊)1樓101A號舖,2.9K,"['日本菜', '壽司/刺身']",Mei Foo,https://www.openrice.com/zh/hongkong/r-%E9%AE%A8%E5%BE%B7-%E7%BE%8E%E5%AD%9A-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E5%BB%9A%E5%B8%AB%E7%99%BC%E8%BE%A6-r599391,Kowloon,$201-400,鮨德 Sushitoku
1190,美孚美孚新邨恆柏道2-8號地舖,2.1K,"['日本菜', '壽司/刺身']",Mei Foo,https://www.openrice.com/zh/hongkong/r-%E5%8F%8B%E6%A8%82%E4%BA%AD%E7%88%90%E7%AB%AF%E7%87%92%E5%B1%85%E9%85%92%E5%B1%8B-%E7%BE%8E%E5%AD%9A-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E5%A3%BD%E5%8F%B8-%E5%88%BA%E8%BA%AB-r102224,Kowloon,$101-200,友樂亭爐端燒居酒屋 Yu Raku Tei Japanese Restaurant
1191,美孚蘭秀道2號美孚新邨地下A號舖,1.6K,"['西式', '咖啡店']",Mei Foo,https://www.openrice.com/zh/hongkong/r-cafe-82-%E7%BE%8E%E5%AD%9A-%E8%A5%BF%E5%BC%8F-r560921,Kowloon,$51-100,Cafe 82
1192,"美孚寶輪街1號曼克頓山(曼坊) 1樓101C, 104&107號舖",1.5K,"['港式', '快餐店']",Mei Foo,https://www.openrice.com/zh/hongkong/r-%E6%84%8F%E6%A8%82%E9%A4%90%E5%BB%B3-%E7%BE%8E%E5%AD%9A-%E8%A5%BF%E5%BC%8F-r581463,Kowloon,$51-100,意樂餐廳 (曼坊) Cafe de Itamomo (Manhattan Mid-town)
1193,美孚百老匯街69-119號美孚新邨美孚廣場平台112A號舖,1.5K,"['意大利菜', '薄餅']",Mei Foo,https://www.openrice.com/zh/hongkong/r-%E8%96%A9%E8%8E%89%E4%BA%9E%E6%84%8F%E5%BC%8F%E9%A4%90%E5%BB%B3-%E7%BE%8E%E5%AD%9A-%E6%84%8F%E5%A4%A7%E5%88%A9%E8%8F%9C-%E8%96%84%E9%A4%85-r681079,Kowloon,$51-100,薩莉亞意式餐廳 (美孚新邨) Saizeriya Italian Restaurant (Mei Foo Sun Chuen)
1194,美孚美孚新邨六期恆柏街2-8號N29C1舖,1.5K,"['港式', '甜品/糖水']",Mei Foo,https://www.openrice.com/zh/hongkong/r-%E7%94%9C%E5%93%81%E6%A3%AE%E6%9E%97-%E7%BE%8E%E5%AD%9A-%E6%B8%AF%E5%BC%8F-%E7%94%9C%E5%93%81-%E7%B3%96%E6%B0%B4-r22799,Kowloon,$50以下,甜品森林 Dessert Forest
1195,美孚百老匯街77號美孚新邨四期商場保齡中心1樓,1.4K,['西式'],Mei Foo,https://www.openrice.com/zh/hongkong/r-%E5%85%AB%E8%99%9F%E8%8D%89-%E7%BE%8E%E5%AD%9A-%E8%A5%BF%E5%BC%8F-r707867,Kowloon,$101-200,八號草 RINK 8
1196,美孚美孚新邨蘭秀道5號D室地下N6舖,1.4K,"['韓國菜', '烤肉']",Mei Foo,https://www.openrice.com/zh/hongkong/r-%E9%9F%93%E7%9B%9B%E6%9C%97-%E7%BE%8E%E5%AD%9A-%E9%9F%93%E5%9C%8B%E8%8F%9C-%E9%9F%93%E7%87%92-r459403,Kowloon,$101-200,韓盛朗 Hansarang
1197,美孚美孚新邨百老匯街85號地下C舖,1.3K,"['粵菜 (廣東)', '火鍋']",Mei Foo,https://www.openrice.com/zh/hongkong/r-%E5%AF%8C%E8%87%A8%E7%9A%87%E5%AE%AE-%E7%BE%8E%E5%AD%9A-%E7%B2%B5%E8%8F%9C-%E5%BB%A3%E6%9D%B1-%E7%81%AB%E9%8D%8B-r11405,Kowloon,$101-200,富臨皇宮 Fulum Palace
1198,油塘鯉魚門崇信街三家村渡輪碼頭東翼,7.7K,"['日本菜', '海鮮']",Yau Tong,https://www.openrice.com/zh/hongkong/r-%E4%B8%89%E5%AE%B6%E6%9D%91%E6%B0%B4%E7%94%A2-%E6%B2%B9%E5%A1%98-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E6%B5%B7%E9%AE%AE-r545549,Kowloon,$201-400,三家村水產 Sam Ka Tsuen Seafood Restaurant
1199,油塘四山街2號油塘工業大廈3座地下,5.8K,"['川菜 (四川)', '火鍋']",Yau Tong,https://www.openrice.com/zh/hongkong/r-%E8%9C%80%E5%BA%9C%E5%B7%9D%E9%8D%8B-%E6%B2%B9%E5%A1%98-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%81%AB%E9%8D%8B-r108611,Kowloon,$101-200,蜀府川鍋
1200,油塘高超道38號大本型地下G30號舖,4.4K,"['韓國菜', '烤肉']",Yau Tong,https://www.openrice.com/zh/hongkong/r-grill-n-more-%E6%B2%B9%E5%A1%98-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E8%87%AA%E5%8A%A9%E9%A4%90-r464881,Kowloon,$101-200,Grill n More
1201,油塘高超道38號大本型地下G09-G10號舖,2.7K,"['意大利菜', '薄餅']",Yau Tong,https://www.openrice.com/zh/hongkong/r-%E8%96%A9%E8%8E%89%E4%BA%9E%E6%84%8F%E5%BC%8F%E9%A4%90%E5%BB%B3-%E6%B2%B9%E5%A1%98-%E6%84%8F%E5%A4%A7%E5%88%A9%E8%8F%9C-%E8%96%84%E9%A4%85-r641675,Kowloon,$51-100,薩莉亞意式餐廳 (大本型) Saizeriya Italian Restaurant (Domain)
1202,油塘高超道38號大本型2樓237號舖,2.4K,"['滬菜 (上海)', '中菜館']",Yau Tong,https://www.openrice.com/zh/hongkong/r-%E5%92%8C%E5%B9%B3%E9%A3%AF%E5%BA%97-%E6%B2%B9%E5%A1%98-%E6%BB%AC%E8%8F%9C-%E4%B8%8A%E6%B5%B7-r114632,Kowloon,$51-100,和平飯店 (大本型) Peace Cuisine (Domain)
1203,油塘茶果嶺大街106號A,2.4K,"['港式', '茶餐廳/冰室']",Yau Tong,https://www.openrice.com/zh/hongkong/r-%E6%A6%AE%E8%8F%AF%E5%86%B0%E5%AE%A4-%E6%B2%B9%E5%A1%98-%E6%B8%AF%E5%BC%8F-r23566,Kowloon,$50以下,榮華冰室
1204,油塘東源街10號東源街熟食市場,2.3K,"['港式', '熟食中心']",Yau Tong,https://www.openrice.com/zh/hongkong/r-%E6%BD%98%E8%A8%98%E9%A3%AF%E6%AA%94-%E6%B2%B9%E5%A1%98-%E6%B8%AF%E5%BC%8F-r727192,Kowloon,$50以下,潘記飯檔
1205,油塘高超道38號大本型空中花園R01號舖,1.9K,"['粵菜 (廣東)', '中菜館']",Yau Tong,https://www.openrice.com/zh/hongkong/r-%E9%8A%80%E6%9D%8F%E9%A4%A8-%E5%A9%86%E5%A9%86%E5%BB%9A%E6%88%BF-%E6%B2%B9%E5%A1%98-%E7%B2%B5%E8%8F%9C-%E5%BB%A3%E6%9D%B1-r598526,Kowloon,$101-200,銀杏館 婆婆廚房 Grandma's Kitchen
1206,油塘嘉榮街2-4號油塘中心嘉發廣場6-7號舖,1.8K,"['泰國菜', '粉麵/米線']",Yau Tong,https://www.openrice.com/zh/hongkong/r-%E6%A6%B6%E6%84%8F%E6%B3%B0%E5%BC%8F%E7%B2%89%E9%BA%B5-%E6%B2%B9%E5%A1%98-%E6%B3%B0%E5%9C%8B%E8%8F%9C-%E6%B9%AF%E5%93%81-r145362,Kowloon,$50以下,榶意泰式粉麵
1207,油塘高超道38號大本型1樓133-134號舖,1.7K,"['日本菜', '烏冬']",Yau Tong,https://www.openrice.com/zh/hongkong/r-%E4%B8%B8%E4%BA%80%E8%A3%BD%E9%BA%B5-%E6%B2%B9%E5%A1%98-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E7%83%8F%E5%86%AC-r490401,Kowloon,$50以下,丸亀製麵 (大本型) Marugame Seimen (Domain)
1208,油塘高超道38號大本型316號舖,1.6K,"['日本菜', '壽司/刺身']",Yau Tong,https://www.openrice.com/zh/hongkong/r-%E5%8D%81%E5%8B%9D%E7%89%9B%E5%92%8C%E9%A3%9F%E6%96%99%E7%90%86-%E6%B2%B9%E5%A1%98-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E5%A3%BD%E5%8F%B8-%E5%88%BA%E8%BA%AB-r124796,Kowloon,$51-100,十勝牛和食料理 Tokachi Gyuu Japanese Restaurant
1209,油塘高超道38號大本型3樓308-312號舖大食代,1.6K,"['港式', '茶餐廳/冰室']",Yau Tong,https://www.openrice.com/zh/hongkong/r-%E6%97%BA%E8%A8%98%E5%86%B0%E5%AE%A4-%E6%B2%B9%E5%A1%98-%E6%B8%AF%E5%BC%8F-r587022,Kowloon,$51-100,旺記冰室 (大本型) Mon Kee Cafe (Food Republic)
1210,油塘高超道38號大本型1樓115號舖,1.6K,"['泰國菜', '薄餅']",Yau Tong,https://www.openrice.com/zh/hongkong/r-green-thai-%E6%B2%B9%E5%A1%98-%E6%B3%B0%E5%9C%8B%E8%8F%9C-%E8%96%84%E9%A4%85-r114618,Kowloon,$51-100,Green Thai
1211,油塘高超道38號大本型2樓211號舖,1.5K,"['日本菜', '麵包店']",Yau Tong,https://www.openrice.com/zh/hongkong/r-antoshimo-cafe-bakery-%E6%B2%B9%E5%A1%98-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E9%BA%B5%E5%8C%85%E5%BA%97-r553019,Kowloon,$51-100,Antoshimo Cafe & Bakery (大本型)
1212,油塘高超道38號大本型2樓235號舖,1.3K,['台灣菜'],Yau Tong,https://www.openrice.com/zh/hongkong/r-%E5%A2%BE%E4%B8%81%E8%8C%B6%E6%88%BF-%E6%B2%B9%E5%A1%98-%E5%8F%B0%E7%81%A3%E8%8F%9C-r115943,Kowloon,$51-100,墾丁茶房 Kenting Tea House
1213,九龍灣牛頭角道77號淘大商場一期地下G142號舖,11.5K,['台灣菜'],Kowloon Bay,https://www.openrice.com/zh/hongkong/r-%E4%B9%9D%E4%BB%BD%E9%A3%BD-%E4%B9%9D%E9%BE%8D%E7%81%A3-%E5%8F%B0%E7%81%A3%E8%8F%9C-r684667,Kowloon,$50以下,九份飽 (淘大商場) Jiu Fen Full (Amoy Plaza)
1214,九龍灣常悅道21號The Eastmark地下3號舖,7.2K,"['港式', '麵包店']",Kowloon Bay,https://www.openrice.com/zh/hongkong/r-%E4%BA%AB%E6%A8%82%E7%83%98%E7%84%99-%E4%B9%9D%E9%BE%8D%E7%81%A3-%E6%B8%AF%E5%BC%8F-%E9%BA%B5%E5%8C%85%E5%BA%97-r661348,Kowloon,$50以下,享樂烘焙 LY Bakery
1215,九龍灣宏冠道6號鴻力工業中心B座地下B3B號舖,6.1K,"['西式', '麵包店']",Kowloon Bay,https://www.openrice.com/zh/hongkong/r-lungo-%E4%B9%9D%E9%BE%8D%E7%81%A3-%E8%A5%BF%E5%BC%8F-%E6%B2%99%E5%BE%8B-r633301,Kowloon,$50以下,LUNGO
1216,九龍灣牛頭角道3號得寶商場地下37號舖,5.7K,"['滇菜 (雲南)', '粉麵/米線']",Kowloon Bay,https://www.openrice.com/zh/hongkong/r-%E8%82%A5%E4%BB%94%E9%9B%B2%E5%8D%97%E5%B0%8F%E9%8D%8B%E7%B1%B3%E7%B7%9A-%E4%B9%9D%E9%BE%8D%E7%81%A3-%E6%BB%87%E8%8F%9C-%E9%9B%B2%E5%8D%97-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r696157,Kowloon,$50以下,肥仔雲南小鍋米線
1217,九龍灣牛頭角道77號淘大商場二期地下G201-201A號舖,4K,"['港式', '甜品/糖水']",Kowloon Bay,https://www.openrice.com/zh/hongkong/r-%E9%87%91%E6%BB%BF%E5%A0%82%E7%94%9C%E5%93%81-%E4%B9%9D%E9%BE%8D%E7%81%A3-%E6%B8%AF%E5%BC%8F-%E7%94%9C%E5%93%81-%E7%B3%96%E6%B0%B4-r18862,Kowloon,$50以下,金滿堂甜品 Golden Hall Dessert
1218,九龍灣牛頭角道77號淘大商場2期地下G208-209號舖,3.3K,"['滬菜 (上海)', '粉麵/米線']",Kowloon Bay,https://www.openrice.com/zh/hongkong/r-%E8%B1%86%E6%BC%BF%E5%A4%A7%E7%8E%8B-%E4%B9%9D%E9%BE%8D%E7%81%A3-%E6%BB%AC%E8%8F%9C-%E4%B8%8A%E6%B5%B7-%E4%B8%AD%E5%BC%8F%E5%8C%85%E9%BB%9E-r573306,Kowloon,$50以下,豆漿大王
1219,九龍灣牛頭角道3號得寶商場地下T104A號舖,3.2K,['西式'],Kowloon Bay,https://www.openrice.com/zh/hongkong/r-kuri-cafe-%E4%B9%9D%E9%BE%8D%E7%81%A3-%E8%A5%BF%E5%BC%8F-r607221,Kowloon,$50以下,KURI Cafe
1220,九龍灣常悅道20號環球工商大廈地下1B號舖,3.1K,"['港式', '茶餐廳/冰室']",Kowloon Bay,https://www.openrice.com/zh/hongkong/r-%E6%99%82%E4%BB%A3%E5%86%B0%E5%AE%A4-%E4%B9%9D%E9%BE%8D%E7%81%A3-%E6%B8%AF%E5%BC%8F-r648075,Kowloon,$50以下,時代冰室 (環球工商大廈) Times Cafe (International Plaza)
1221,九龍灣宏照道33號國際交易中心1樓39號店,2.8K,"['新加坡菜', '車仔麵']",Kowloon Bay,https://www.openrice.com/zh/hongkong/r-%E8%8C%B6%E5%AE%A4-%E4%B9%9D%E9%BE%8D%E7%81%A3-%E6%96%B0%E5%8A%A0%E5%9D%A1%E8%8F%9C-%E6%B9%AF%E5%93%81-r159514,Kowloon,$50以下,茶室 Cha Sat
1222,九龍灣宏開道15號九龍灣工業中心6樓10號舖,2.6K,"['西式', '西式糕點']",Kowloon Bay,https://www.openrice.com/zh/hongkong/r-jenjen-bakery-love-%E4%B9%9D%E9%BE%8D%E7%81%A3-%E8%A5%BF%E5%BC%8F-%E8%A5%BF%E5%BC%8F%E7%B3%95%E9%BB%9E-r632007,Kowloon,$50以下,Jenjen Bakery Love
1223,九龍灣宏冠道6號鴻力工業中心B座地下B1B1號舖,2.5K,"['台灣菜', '台式飲品']",Kowloon Bay,https://www.openrice.com/zh/hongkong/r-nuttea-%E4%B9%9D%E9%BE%8D%E7%81%A3-%E5%8F%B0%E7%81%A3%E8%8F%9C-%E6%9E%9C%E6%B1%81-r677934,Kowloon,$50以下,NUTTEA (鴻力工業中心)
1224,九龍灣宏開道15號九龍灣工業中心地下2A號舖,2.5K,"['台灣菜', '台式飲品']",Kowloon Bay,https://www.openrice.com/zh/hongkong/r-%E9%98%BF%E9%87%8C%E5%B1%B1%E7%8F%8D%E7%8F%A0%E5%A5%B6%E8%8C%B6%E4%BE%BF%E7%95%B6-%E4%B9%9D%E9%BE%8D%E7%81%A3-%E5%8F%B0%E7%81%A3%E8%8F%9C-%E5%8F%B0%E5%BC%8F%E9%A3%B2%E5%93%81-r663905,Kowloon,$50以下,阿里山珍珠奶茶便當
1225,九龍灣牛頭角道77號淘大商場1期地下G143-162號舖,2.2K,"['港式', '粉麵/米線']",Kowloon Bay,https://www.openrice.com/zh/hongkong/r-%E6%B0%B8%E8%8F%AF%E6%97%A5%E5%B8%B8-%E4%B9%9D%E9%BE%8D%E7%81%A3-%E6%B8%AF%E5%BC%8F-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r726446,Kowloon,$50以下,永華日常 (淘大商場1期) Wing Wah Allday (Amoy Plaza Phase 1)
1226,九龍灣宏冠道6號鴻力工業中心B座2樓26號舖,1.6K,"['川菜 (四川)', '粉麵/米線']",Kowloon Bay,https://www.openrice.com/zh/hongkong/r-%E9%85%B8%E8%BE%A3%E5%A7%90-%E4%B9%9D%E9%BE%8D%E7%81%A3-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r749921,Kowloon,$50以下,酸辣姐 SUEN LART JE
1227,九龍灣偉業街133號地舖,1.6K,"['西式', '西式糕點']",Kowloon Bay,https://www.openrice.com/zh/hongkong/r-on-the-hill-coffee-bar-%E4%B9%9D%E9%BE%8D%E7%81%A3-%E8%A5%BF%E5%BC%8F-%E8%A5%BF%E5%BC%8F%E7%B3%95%E9%BB%9E-r694688,Kowloon,$50以下,On The Hill Coffee Bar (偉業街)
1228,九龍灣偉業街33號德福廣場1期P39A號舖,14.8K,"['西式', '甜品/糖水']",Kowloon Bay,https://www.openrice.com/zh/hongkong/r-%E8%8D%B3%E5%AD%90-%E4%B9%9D%E9%BE%8D%E7%81%A3-%E8%A5%BF%E5%BC%8F-all-day-breakfast-r652787,Kowloon,$51-100,荳子 (德福廣場) Beans (Telford Plaza)
1229,九龍灣宏照道38號企業廣場5期Megabox 11樓,9.6K,"['西式', '咖啡店']",Kowloon Bay,https://www.openrice.com/zh/hongkong/r-%E7%86%8A%E5%B0%8F%E9%A4%A8-%E4%B9%9D%E9%BE%8D%E7%81%A3-%E8%A5%BF%E5%BC%8F-r600214,Kowloon,$51-100,熊小館 Cafe MED
1230,九龍灣常悅道9號企業廣場1期1樓4號舖,8.2K,"['西式', '咖啡店']",Kowloon Bay,https://www.openrice.com/zh/hongkong/r-coti-the-bistro-%E4%B9%9D%E9%BE%8D%E7%81%A3-%E8%A5%BF%E5%BC%8F-r668436,Kowloon,$51-100,Coti the Bistro (企業廣場)
